"","id_rec","day","system","channel","group","hour","wave","wavename","perc","num","mean","batch"
"608","11","4","3","4","Riv_SA","7","7","xylem ingestion",0,0,NA,"batch_1"
"609","11","4","3","4","Riv_SA","7","3","3",0,0,NA,"batch_1"
"610","11","4","3","4","Riv_SA","8","1","non probing",36.6925000000001,8,4.58656250000002,"batch_1"
"611","11","4","3","4","Riv_SA","8","2","pathway",51.6366666666665,8,6.45458333333332,"batch_1"
"612","11","4","3","4","Riv_SA","8","4","salivation phloem",3.65111111111114,1,3.65111111111114,"batch_1"
"613","11","4","3","4","Riv_SA","8","5","phloem feeding",0,0,NA,"batch_1"
"614","11","4","3","4","Riv_SA","8","6","penetration difficulties",0,0,NA,"batch_1"
"615","11","4","3","4","Riv_SA","8","7","xylem ingestion",0,0,NA,"batch_1"
"616","11","4","3","4","Riv_SA","8","3","3",0,0,NA,"batch_1"
"617","12","3","3","4","Riv_SA","1","1","non probing",0,0,NA,"batch_1"
"618","12","3","3","4","Riv_SA","1","2","pathway",100,1,100,"batch_1"
"619","12","3","3","4","Riv_SA","1","4","salivation phloem",0,0,NA,"batch_1"
"620","12","3","3","4","Riv_SA","1","5","phloem feeding",0,0,NA,"batch_1"
"621","12","3","3","4","Riv_SA","1","6","penetration difficulties",0,0,NA,"batch_1"
"622","12","3","3","4","Riv_SA","1","7","xylem ingestion",0,0,NA,"batch_1"
"623","12","3","3","4","Riv_SA","1","3","3",0,0,NA,"batch_1"
"624","12","3","3","4","Riv_SA","2","1","non probing",2.91055555555557,2,1.45527777777778,"batch_1"
"625","12","3","3","4","Riv_SA","2","2","pathway",38.0397222222222,2,19.0198611111111,"batch_1"
"626","12","3","3","4","Riv_SA","2","4","salivation phloem",0,0,NA,"batch_1"
"627","12","3","3","4","Riv_SA","2","5","phloem feeding",0,0,NA,"batch_1"
"628","12","3","3","4","Riv_SA","2","6","penetration difficulties",0,0,NA,"batch_1"
"629","12","3","3","4","Riv_SA","2","7","xylem ingestion",30.0858333333333,1,30.0858333333333,"batch_1"
"630","12","3","3","4","Riv_SA","2","3","3",0,0,NA,"batch_1"
"631","12","3","3","4","Riv_SA","3","1","non probing",0,0,NA,"batch_1"
"632","12","3","3","4","Riv_SA","3","2","pathway",0,0,NA,"batch_1"
"633","12","3","3","4","Riv_SA","3","4","salivation phloem",0,0,NA,"batch_1"
"634","12","3","3","4","Riv_SA","3","5","phloem feeding",0,0,NA,"batch_1"
"635","12","3","3","4","Riv_SA","3","6","penetration difficulties",0,0,NA,"batch_1"
"636","12","3","3","4","Riv_SA","3","7","xylem ingestion",100,1,100,"batch_1"
"637","12","3","3","4","Riv_SA","3","3","3",0,0,NA,"batch_1"
"638","12","3","3","4","Riv_SA","4","1","non probing",0,0,NA,"batch_1"
"639","12","3","3","4","Riv_SA","4","2","pathway",23.8816666666667,2,11.9408333333333,"batch_1"
"640","12","3","3","4","Riv_SA","4","4","salivation phloem",4.14499999999999,2,2.0725,"batch_1"
"641","12","3","3","4","Riv_SA","4","5","phloem feeding",13.7269444444444,1,13.7269444444444,"batch_1"
"642","12","3","3","4","Riv_SA","4","6","penetration difficulties",0,0,NA,"batch_1"
"643","12","3","3","4","Riv_SA","4","7","xylem ingestion",0,0,NA,"batch_1"
"644","12","3","3","4","Riv_SA","4","3","3",0,0,NA,"batch_1"
"645","12","3","3","4","Riv_SA","5","1","non probing",4.86333333333325,2,2.43166666666662,"batch_1"
"646","12","3","3","4","Riv_SA","5","2","pathway",44.3738888888891,6,7.39564814814819,"batch_1"
"647","12","3","3","4","Riv_SA","5","4","salivation phloem",5.56055555555541,6,0.926759259259234,"batch_1"
"648","12","3","3","4","Riv_SA","5","5","phloem feeding",16.1936111111111,3,5.39787037037036,"batch_1"
"649","12","3","3","4","Riv_SA","5","6","penetration difficulties",0,0,NA,"batch_1"
"650","12","3","3","4","Riv_SA","5","7","xylem ingestion",0,0,NA,"batch_1"
"651","12","3","3","4","Riv_SA","5","3","3",0,0,NA,"batch_1"
"652","12","3","3","4","Riv_SA","6","1","non probing",11.0569444444443,6,1.84282407407406,"batch_1"
"653","12","3","3","4","Riv_SA","6","2","pathway",83.8400000000001,6,13.9733333333334,"batch_1"
"654","12","3","3","4","Riv_SA","6","4","salivation phloem",0,0,NA,"batch_1"
"655","12","3","3","4","Riv_SA","6","5","phloem feeding",0,0,NA,"batch_1"
"656","12","3","3","4","Riv_SA","6","6","penetration difficulties",0,0,NA,"batch_1"
"657","12","3","3","4","Riv_SA","6","7","xylem ingestion",0,0,NA,"batch_1"
"658","12","3","3","4","Riv_SA","6","3","3",0,0,NA,"batch_1"
"659","12","3","3","4","Riv_SA","7","1","non probing",0,0,NA,"batch_1"
"660","12","3","3","4","Riv_SA","7","2","pathway",32.8227777777778,4,8.20569444444445,"batch_1"
"661","12","3","3","4","Riv_SA","7","4","salivation phloem",6.8194444444445,6,1.13657407407408,"batch_1"
"662","12","3","3","4","Riv_SA","7","5","phloem feeding",10.3375,3,3.44583333333333,"batch_1"
"663","12","3","3","4","Riv_SA","7","6","penetration difficulties",0,0,NA,"batch_1"
"664","12","3","3","4","Riv_SA","7","7","xylem ingestion",30.3666666666666,1,30.3666666666666,"batch_1"
"665","12","3","3","4","Riv_SA","7","3","3",0,0,NA,"batch_1"
"666","12","3","3","4","Riv_SA","8","1","non probing",5.07500000000003,2,2.53750000000001,"batch_1"
"667","12","3","3","4","Riv_SA","8","2","pathway",54.7586111111111,4,13.6896527777778,"batch_1"
"668","12","3","3","4","Riv_SA","8","4","salivation phloem",8.32138888888873,5,1.66427777777775,"batch_1"
"669","12","3","3","4","Riv_SA","8","5","phloem feeding",21.5994444444446,4,5.39986111111115,"batch_1"
"670","12","3","3","4","Riv_SA","8","6","penetration difficulties",0,0,NA,"batch_1"
"671","12","3","3","4","Riv_SA","8","7","xylem ingestion",0,0,NA,"batch_1"
"672","12","3","3","4","Riv_SA","8","3","3",0,0,NA,"batch_1"
"673","13","3","1","2","Riv_SA","1","1","non probing",5.67472222222222,1,5.67472222222222,"batch_1"
"674","13","3","1","2","Riv_SA","1","2","pathway",70.4766666666667,3,23.4922222222222,"batch_1"
"675","13","3","1","2","Riv_SA","1","4","salivation phloem",15.0705555555555,3,5.02351851851851,"batch_1"
"676","13","3","1","2","Riv_SA","1","5","phloem feeding",8.77805555555556,1,8.77805555555556,"batch_1"
"677","13","3","1","2","Riv_SA","1","6","penetration difficulties",0,0,NA,"batch_1"
"678","13","3","1","2","Riv_SA","1","7","xylem ingestion",0,0,NA,"batch_1"
"679","13","3","1","2","Riv_SA","1","3","3",0,0,NA,"batch_1"
"680","13","3","1","2","Riv_SA","2","1","non probing",3.2388888888889,2,1.61944444444445,"batch_1"
"681","13","3","1","2","Riv_SA","2","2","pathway",83.7644444444444,4,20.9411111111111,"batch_1"
"682","13","3","1","2","Riv_SA","2","4","salivation phloem",5.77472222222225,2,2.88736111111113,"batch_1"
"683","13","3","1","2","Riv_SA","2","5","phloem feeding",0,0,NA,"batch_1"
"684","13","3","1","2","Riv_SA","2","6","penetration difficulties",3.07,1,3.07,"batch_1"
"685","13","3","1","2","Riv_SA","2","7","xylem ingestion",0,0,NA,"batch_1"
"686","13","3","1","2","Riv_SA","2","3","3",0,0,NA,"batch_1"
"687","13","3","1","2","Riv_SA","3","1","non probing",5.54750000000003,2,2.77375000000002,"batch_1"
"688","13","3","1","2","Riv_SA","3","2","pathway",43.9969444444444,2,21.9984722222222,"batch_1"
"689","13","3","1","2","Riv_SA","3","4","salivation phloem",0,0,NA,"batch_1"
"690","13","3","1","2","Riv_SA","3","5","phloem feeding",0,0,NA,"batch_1"
"691","13","3","1","2","Riv_SA","3","6","penetration difficulties",0,0,NA,"batch_1"
"692","13","3","1","2","Riv_SA","3","7","xylem ingestion",0,0,NA,"batch_1"
"693","13","3","1","2","Riv_SA","3","3","3",0,0,NA,"batch_1"
"694","13","3","1","2","Riv_SA","4","1","non probing",34.1605555555556,5,6.83211111111113,"batch_1"
"695","13","3","1","2","Riv_SA","4","2","pathway",63.7413888888888,5,12.7482777777778,"batch_1"
"696","13","3","1","2","Riv_SA","4","4","salivation phloem",0,0,NA,"batch_1"
"697","13","3","1","2","Riv_SA","4","5","phloem feeding",0,0,NA,"batch_1"
"698","13","3","1","2","Riv_SA","4","6","penetration difficulties",0,0,NA,"batch_1"
"699","13","3","1","2","Riv_SA","4","7","xylem ingestion",0,0,NA,"batch_1"
"700","13","3","1","2","Riv_SA","4","3","3",0,0,NA,"batch_1"
"701","13","3","1","2","Riv_SA","5","1","non probing",30.0677777777778,8,3.75847222222223,"batch_1"
"702","13","3","1","2","Riv_SA","5","2","pathway",51.5580555555555,8,6.44475694444444,"batch_1"
"703","13","3","1","2","Riv_SA","5","4","salivation phloem",0,0,NA,"batch_1"
"704","13","3","1","2","Riv_SA","5","5","phloem feeding",0,0,NA,"batch_1"
"705","13","3","1","2","Riv_SA","5","6","penetration difficulties",0,0,NA,"batch_1"
"706","13","3","1","2","Riv_SA","5","7","xylem ingestion",0,0,NA,"batch_1"
"707","13","3","1","2","Riv_SA","5","3","3",0,0,NA,"batch_1"
"708","13","3","1","2","Riv_SA","6","1","non probing",0,0,NA,"batch_1"
"709","13","3","1","2","Riv_SA","6","2","pathway",100,1,100,"batch_1"
"710","13","3","1","2","Riv_SA","6","4","salivation phloem",0,0,NA,"batch_1"
"711","13","3","1","2","Riv_SA","6","5","phloem feeding",0,0,NA,"batch_1"
"712","13","3","1","2","Riv_SA","6","6","penetration difficulties",0,0,NA,"batch_1"
"713","13","3","1","2","Riv_SA","6","7","xylem ingestion",0,0,NA,"batch_1"
"714","13","3","1","2","Riv_SA","6","3","3",0,0,NA,"batch_1"
"715","13","3","1","2","Riv_SA","7","1","non probing",10.1688888888891,6,1.69481481481485,"batch_1"
"716","13","3","1","2","Riv_SA","7","2","pathway",64.3397222222221,6,10.723287037037,"batch_1"
"717","13","3","1","2","Riv_SA","7","4","salivation phloem",0,0,NA,"batch_1"
"718","13","3","1","2","Riv_SA","7","5","phloem feeding",0,0,NA,"batch_1"
"719","13","3","1","2","Riv_SA","7","6","penetration difficulties",0,0,NA,"batch_1"
"720","13","3","1","2","Riv_SA","7","7","xylem ingestion",23.3616666666667,1,23.3616666666667,"batch_1"
"721","13","3","1","2","Riv_SA","7","3","3",0,0,NA,"batch_1"
"722","13","3","1","2","Riv_SA","8","1","non probing",0,0,NA,"batch_1"
"723","13","3","1","2","Riv_SA","8","2","pathway",31.3105555555556,1,31.3105555555556,"batch_1"
"724","13","3","1","2","Riv_SA","8","4","salivation phloem",0,0,NA,"batch_1"
"725","13","3","1","2","Riv_SA","8","5","phloem feeding",0,0,NA,"batch_1"
"726","13","3","1","2","Riv_SA","8","6","penetration difficulties",0,0,NA,"batch_1"
"727","13","3","1","2","Riv_SA","8","7","xylem ingestion",0,0,NA,"batch_1"
"728","13","3","1","2","Riv_SA","8","3","3",0,0,NA,"batch_1"
"729","14","2","1","8","Riv_SA","1","1","non probing",50.0469444444444,7,7.14956349206349,"batch_1"
"730","14","2","1","8","Riv_SA","1","2","pathway",49.9530555555556,6,8.32550925925926,"batch_1"
"731","14","2","1","8","Riv_SA","1","4","salivation phloem",0,0,NA,"batch_1"
"732","14","2","1","8","Riv_SA","1","5","phloem feeding",0,0,NA,"batch_1"
"733","14","2","1","8","Riv_SA","1","6","penetration difficulties",0,0,NA,"batch_1"
"734","14","2","1","8","Riv_SA","1","7","xylem ingestion",0,0,NA,"batch_1"
"735","14","2","1","8","Riv_SA","1","3","3",0,0,NA,"batch_1"
"736","14","2","1","8","Riv_SA","2","1","non probing",8.62250000000003,7,1.23178571428572,"batch_1"
"737","14","2","1","8","Riv_SA","2","2","pathway",76.5261111111111,8,9.56576388888889,"batch_1"
"738","14","2","1","8","Riv_SA","2","4","salivation phloem",0,0,NA,"batch_1"
"739","14","2","1","8","Riv_SA","2","5","phloem feeding",0,0,NA,"batch_1"
"740","14","2","1","8","Riv_SA","2","6","penetration difficulties",0,0,NA,"batch_1"
"741","14","2","1","8","Riv_SA","2","7","xylem ingestion",2.09111111111108,1,2.09111111111108,"batch_1"
"742","14","2","1","8","Riv_SA","2","3","3",0,0,NA,"batch_1"
"743","14","2","1","8","Riv_SA","3","1","non probing",6.55027777777775,1,6.55027777777775,"batch_1"
"744","14","2","1","8","Riv_SA","3","2","pathway",43.0469444444445,3,14.3489814814815,"batch_1"
"745","14","2","1","8","Riv_SA","3","4","salivation phloem",28.99,2,14.495,"batch_1"
"746","14","2","1","8","Riv_SA","3","5","phloem feeding",0,0,NA,"batch_1"
"747","14","2","1","8","Riv_SA","3","6","penetration difficulties",0,0,NA,"batch_1"
"748","14","2","1","8","Riv_SA","3","7","xylem ingestion",0,0,NA,"batch_1"
"749","14","2","1","8","Riv_SA","3","3","3",0,0,NA,"batch_1"
"750","14","2","1","8","Riv_SA","4","1","non probing",13.0855555555555,7,1.86936507936508,"batch_1"
"751","14","2","1","8","Riv_SA","4","2","pathway",29.4947222222222,7,4.21353174603175,"batch_1"
"752","14","2","1","8","Riv_SA","4","4","salivation phloem",0,0,NA,"batch_1"
"753","14","2","1","8","Riv_SA","4","5","phloem feeding",0,0,NA,"batch_1"
"754","14","2","1","8","Riv_SA","4","6","penetration difficulties",0,0,NA,"batch_1"
"755","14","2","1","8","Riv_SA","4","7","xylem ingestion",0,0,NA,"batch_1"
"756","14","2","1","8","Riv_SA","4","3","3",0,0,NA,"batch_1"
"757","14","2","1","8","Riv_SA","5","1","non probing",4.17944444444449,3,1.39314814814816,"batch_1"
"758","14","2","1","8","Riv_SA","5","2","pathway",84.5438888888889,3,28.1812962962963,"batch_1"
"759","14","2","1","8","Riv_SA","5","4","salivation phloem",0,0,NA,"batch_1"
"760","14","2","1","8","Riv_SA","5","5","phloem feeding",0,0,NA,"batch_1"
"761","14","2","1","8","Riv_SA","5","6","penetration difficulties",0,0,NA,"batch_1"
"762","14","2","1","8","Riv_SA","5","7","xylem ingestion",0,0,NA,"batch_1"
"763","14","2","1","8","Riv_SA","5","3","3",0,0,NA,"batch_1"
"764","14","2","1","8","Riv_SA","6","1","non probing",0,0,NA,"batch_1"
"765","14","2","1","8","Riv_SA","6","2","pathway",28.6872222222222,2,14.3436111111111,"batch_1"
"766","14","2","1","8","Riv_SA","6","4","salivation phloem",12.4405555555555,4,3.11013888888887,"batch_1"
"767","14","2","1","8","Riv_SA","6","5","phloem feeding",41.3175,3,13.7725,"batch_1"
"768","14","2","1","8","Riv_SA","6","6","penetration difficulties",0,0,NA,"batch_1"
"769","14","2","1","8","Riv_SA","6","7","xylem ingestion",0,0,NA,"batch_1"
"770","14","2","1","8","Riv_SA","6","3","3",0,0,NA,"batch_1"
"771","14","2","1","8","Riv_SA","7","1","non probing",11.0100000000003,4,2.75250000000007,"batch_1"
"772","14","2","1","8","Riv_SA","7","2","pathway",66.3283333333331,5,13.2656666666666,"batch_1"
"773","14","2","1","8","Riv_SA","7","4","salivation phloem",0,0,NA,"batch_1"
"774","14","2","1","8","Riv_SA","7","5","phloem feeding",0,0,NA,"batch_1"
"775","14","2","1","8","Riv_SA","7","6","penetration difficulties",0,0,NA,"batch_1"
"776","14","2","1","8","Riv_SA","7","7","xylem ingestion",22.0030555555556,1,22.0030555555556,"batch_1"
"777","14","2","1","8","Riv_SA","7","3","3",0,0,NA,"batch_1"
"778","14","2","1","8","Riv_SA","8","1","non probing",0,0,NA,"batch_1"
"779","14","2","1","8","Riv_SA","8","2","pathway",6.5402777777778,2,3.2701388888889,"batch_1"
"780","14","2","1","8","Riv_SA","8","4","salivation phloem",25.4658333333333,4,6.36645833333333,"batch_1"
"781","14","2","1","8","Riv_SA","8","5","phloem feeding",64.3372222222222,3,21.4457407407407,"batch_1"
"782","14","2","1","8","Riv_SA","8","6","penetration difficulties",0,0,NA,"batch_1"
"783","14","2","1","8","Riv_SA","8","7","xylem ingestion",0,0,NA,"batch_1"
"784","14","2","1","8","Riv_SA","8","3","3",0,0,NA,"batch_1"
"785","15","1","1","3","Riv_SA","1","1","non probing",0.646388888888889,1,0.646388888888889,"batch_1"
"786","15","1","1","3","Riv_SA","1","2","pathway",41.1063888888889,1,41.1063888888889,"batch_1"
"787","15","1","1","3","Riv_SA","1","4","salivation phloem",0,0,NA,"batch_1"
"788","15","1","1","3","Riv_SA","1","5","phloem feeding",0,0,NA,"batch_1"
"789","15","1","1","3","Riv_SA","1","6","penetration difficulties",58.2472222222222,1,58.2472222222222,"batch_1"
"790","15","1","1","3","Riv_SA","1","7","xylem ingestion",0,0,NA,"batch_1"
"791","15","1","1","3","Riv_SA","1","3","3",0,0,NA,"batch_1"
"792","15","1","1","3","Riv_SA","2","1","non probing",0.149166666666668,1,0.149166666666668,"batch_1"
"793","15","1","1","3","Riv_SA","2","2","pathway",76.9694444444444,2,38.4847222222222,"batch_1"
"794","15","1","1","3","Riv_SA","2","4","salivation phloem",0,0,NA,"batch_1"
"795","15","1","1","3","Riv_SA","2","5","phloem feeding",0,0,NA,"batch_1"
"796","15","1","1","3","Riv_SA","2","6","penetration difficulties",0,0,NA,"batch_1"
"797","15","1","1","3","Riv_SA","2","7","xylem ingestion",0,0,NA,"batch_1"
"798","15","1","1","3","Riv_SA","2","3","3",0,0,NA,"batch_1"
"799","15","1","1","3","Riv_SA","3","1","non probing",14.0375,3,4.67916666666666,"batch_1"
"800","15","1","1","3","Riv_SA","3","2","pathway",71.9119444444445,4,17.9779861111111,"batch_1"
"801","15","1","1","3","Riv_SA","3","4","salivation phloem",0,0,NA,"batch_1"
"802","15","1","1","3","Riv_SA","3","5","phloem feeding",0,0,NA,"batch_1"
"803","15","1","1","3","Riv_SA","3","6","penetration difficulties",0,0,NA,"batch_1"
"804","15","1","1","3","Riv_SA","3","7","xylem ingestion",6.51444444444441,1,6.51444444444441,"batch_1"
"805","15","1","1","3","Riv_SA","3","3","3",0,0,NA,"batch_1"
"806","15","1","1","3","Riv_SA","4","1","non probing",2.14388888888891,1,2.14388888888891,"batch_1"
"807","15","1","1","3","Riv_SA","4","2","pathway",61.0247222222222,4,15.2561805555556,"batch_1"
"808","15","1","1","3","Riv_SA","4","4","salivation phloem",18.4749999999999,4,4.61874999999998,"batch_1"
"809","15","1","1","3","Riv_SA","4","5","phloem feeding",11.5916666666667,1,11.5916666666667,"batch_1"
"810","15","1","1","3","Riv_SA","4","6","penetration difficulties",0,0,NA,"batch_1"
"811","15","1","1","3","Riv_SA","4","7","xylem ingestion",0,0,NA,"batch_1"
"812","15","1","1","3","Riv_SA","4","3","3",0,0,NA,"batch_1"
"813","15","1","1","3","Riv_SA","5","1","non probing",4.72416666666675,3,1.57472222222225,"batch_1"
"814","15","1","1","3","Riv_SA","5","2","pathway",79.5036111111112,5,15.9007222222222,"batch_1"
"815","15","1","1","3","Riv_SA","5","4","salivation phloem",15.613611111111,2,7.80680555555551,"batch_1"
"816","15","1","1","3","Riv_SA","5","5","phloem feeding",0,0,NA,"batch_1"
"817","15","1","1","3","Riv_SA","5","6","penetration difficulties",0,0,NA,"batch_1"
"818","15","1","1","3","Riv_SA","5","7","xylem ingestion",0,0,NA,"batch_1"
"819","15","1","1","3","Riv_SA","5","3","3",0,0,NA,"batch_1"
"820","15","1","1","3","Riv_SA","6","1","non probing",5.06416666666657,4,1.26604166666664,"batch_1"
"821","15","1","1","3","Riv_SA","6","2","pathway",67.3197222222223,7,9.61710317460318,"batch_1"
"822","15","1","1","3","Riv_SA","6","4","salivation phloem",9.8075000000001,4,2.45187500000002,"batch_1"
"823","15","1","1","3","Riv_SA","6","5","phloem feeding",3.9691666666666,1,3.9691666666666,"batch_1"
"824","15","1","1","3","Riv_SA","6","6","penetration difficulties",0,0,NA,"batch_1"
"825","15","1","1","3","Riv_SA","6","7","xylem ingestion",0,0,NA,"batch_1"
"826","15","1","1","3","Riv_SA","6","3","3",0,0,NA,"batch_1"
"827","15","1","1","3","Riv_SA","7","1","non probing",2.82055555555559,2,1.41027777777779,"batch_1"
"828","15","1","1","3","Riv_SA","7","2","pathway",62.1683333333333,5,12.4336666666667,"batch_1"
"829","15","1","1","3","Riv_SA","7","4","salivation phloem",7.13722222222231,4,1.78430555555558,"batch_1"
"830","15","1","1","3","Riv_SA","7","5","phloem feeding",3.25499999999996,1,3.25499999999996,"batch_1"
"831","15","1","1","3","Riv_SA","7","6","penetration difficulties",0,0,NA,"batch_1"
"832","15","1","1","3","Riv_SA","7","7","xylem ingestion",19.6002777777778,1,19.6002777777778,"batch_1"
"833","15","1","1","3","Riv_SA","7","3","3",0,0,NA,"batch_1"
"834","15","1","1","3","Riv_SA","8","1","non probing",5.89888888888889,3,1.9662962962963,"batch_1"
"835","15","1","1","3","Riv_SA","8","2","pathway",35.0425000000001,5,7.00850000000003,"batch_1"
"836","15","1","1","3","Riv_SA","8","4","salivation phloem",2.22222222222219,1,2.22222222222219,"batch_1"
"837","15","1","1","3","Riv_SA","8","5","phloem feeding",0,0,NA,"batch_1"
"838","15","1","1","3","Riv_SA","8","6","penetration difficulties",0,0,NA,"batch_1"
"839","15","1","1","3","Riv_SA","8","7","xylem ingestion",6.68527777777768,1,6.68527777777768,"batch_1"
"840","15","1","1","3","Riv_SA","8","3","3",0,0,NA,"batch_1"
"841","16","8","1","2","Riv_Ctr","1","1","non probing",9.12222222222221,6,1.52037037037037,"batch_2"
"842","16","8","1","2","Riv_Ctr","1","2","pathway",86.3477777777778,6,14.3912962962963,"batch_2"
"843","16","8","1","2","Riv_Ctr","1","4","salivation phloem",4.53,1,4.53,"batch_2"
"844","16","8","1","2","Riv_Ctr","1","5","phloem feeding",0,0,NA,"batch_2"
"845","16","8","1","2","Riv_Ctr","1","6","penetration difficulties",0,0,NA,"batch_2"
"846","16","8","1","2","Riv_Ctr","1","7","xylem ingestion",0,0,NA,"batch_2"
"847","16","8","1","2","Riv_Ctr","1","3","3",0,0,NA,"batch_2"
"848","16","8","1","2","Riv_Ctr","2","1","non probing",0,0,NA,"batch_2"
"849","16","8","1","2","Riv_Ctr","2","2","pathway",12.6344444444445,2,6.31722222222223,"batch_2"
"850","16","8","1","2","Riv_Ctr","2","4","salivation phloem",0,0,NA,"batch_2"
"851","16","8","1","2","Riv_Ctr","2","5","phloem feeding",0,0,NA,"batch_2"
"852","16","8","1","2","Riv_Ctr","2","6","penetration difficulties",7.61611111111111,2,3.80805555555555,"batch_2"
"853","16","8","1","2","Riv_Ctr","2","7","xylem ingestion",0,0,NA,"batch_2"
"854","16","8","1","2","Riv_Ctr","2","3","3",0,0,NA,"batch_2"
"855","16","8","1","2","Riv_Ctr","3","1","non probing",15.61,3,5.20333333333333,"batch_2"
"856","16","8","1","2","Riv_Ctr","3","2","pathway",32.3241666666667,3,10.7747222222222,"batch_2"
"857","16","8","1","2","Riv_Ctr","3","4","salivation phloem",1.26055555555553,1,1.26055555555553,"batch_2"
"858","16","8","1","2","Riv_Ctr","3","5","phloem feeding",0,0,NA,"batch_2"
"859","16","8","1","2","Riv_Ctr","3","6","penetration difficulties",17.86,1,17.86,"batch_2"
"860","16","8","1","2","Riv_Ctr","3","7","xylem ingestion",0,0,NA,"batch_2"
"861","16","8","1","2","Riv_Ctr","3","3","3",0,0,NA,"batch_2"
"862","16","8","1","2","Riv_Ctr","4","1","non probing",0,0,NA,"batch_2"
"863","16","8","1","2","Riv_Ctr","4","2","pathway",72.0936111111111,4,18.0234027777778,"batch_2"
"864","16","8","1","2","Riv_Ctr","4","4","salivation phloem",3.30083333333339,3,1.1002777777778,"batch_2"
"865","16","8","1","2","Riv_Ctr","4","5","phloem feeding",19.1669444444445,3,6.38898148148148,"batch_2"
"866","16","8","1","2","Riv_Ctr","4","6","penetration difficulties",5.39111111111112,1,5.39111111111112,"batch_2"
"867","16","8","1","2","Riv_Ctr","4","7","xylem ingestion",0,0,NA,"batch_2"
"868","16","8","1","2","Riv_Ctr","4","3","3",0,0,NA,"batch_2"
"869","16","8","1","2","Riv_Ctr","5","1","non probing",0,0,NA,"batch_2"
"870","16","8","1","2","Riv_Ctr","5","2","pathway",0,0,NA,"batch_2"
"871","16","8","1","2","Riv_Ctr","5","4","salivation phloem",0,0,NA,"batch_2"
"872","16","8","1","2","Riv_Ctr","5","5","phloem feeding",100,1,100,"batch_2"
"873","16","8","1","2","Riv_Ctr","5","6","penetration difficulties",0,0,NA,"batch_2"
"874","16","8","1","2","Riv_Ctr","5","7","xylem ingestion",0,0,NA,"batch_2"
"875","16","8","1","2","Riv_Ctr","5","3","3",0,0,NA,"batch_2"
"876","16","8","1","2","Riv_Ctr","6","1","non probing",0,0,NA,"batch_2"
"877","16","8","1","2","Riv_Ctr","6","2","pathway",0,0,NA,"batch_2"
"878","16","8","1","2","Riv_Ctr","6","4","salivation phloem",0,0,NA,"batch_2"
"879","16","8","1","2","Riv_Ctr","6","5","phloem feeding",100,1,100,"batch_2"
"880","16","8","1","2","Riv_Ctr","6","6","penetration difficulties",0,0,NA,"batch_2"
"881","16","8","1","2","Riv_Ctr","6","7","xylem ingestion",0,0,NA,"batch_2"
"882","16","8","1","2","Riv_Ctr","6","3","3",0,0,NA,"batch_2"
"883","16","8","1","2","Riv_Ctr","7","1","non probing",0,0,NA,"batch_2"
"884","16","8","1","2","Riv_Ctr","7","2","pathway",0,0,NA,"batch_2"
"885","16","8","1","2","Riv_Ctr","7","4","salivation phloem",0,0,NA,"batch_2"
"886","16","8","1","2","Riv_Ctr","7","5","phloem feeding",100,1,100,"batch_2"
"887","16","8","1","2","Riv_Ctr","7","6","penetration difficulties",0,0,NA,"batch_2"
"888","16","8","1","2","Riv_Ctr","7","7","xylem ingestion",0,0,NA,"batch_2"
"889","16","8","1","2","Riv_Ctr","7","3","3",0,0,NA,"batch_2"
"890","16","8","1","2","Riv_Ctr","8","1","non probing",3.99749999999993,3,1.33249999999998,"batch_2"
"891","16","8","1","2","Riv_Ctr","8","2","pathway",61.5775,5,12.3155,"batch_2"
"892","16","8","1","2","Riv_Ctr","8","4","salivation phloem",1.38833333333338,2,0.694166666666689,"batch_2"
"893","16","8","1","2","Riv_Ctr","8","5","phloem feeding",11.6663888888888,2,5.83319444444442,"batch_2"
"894","16","8","1","2","Riv_Ctr","8","6","penetration difficulties",0,0,NA,"batch_2"
"895","16","8","1","2","Riv_Ctr","8","7","xylem ingestion",0,0,NA,"batch_2"
"896","16","8","1","2","Riv_Ctr","8","3","3",0,0,NA,"batch_2"
"897","17","7","3","5","Riv_Ctr","1","1","non probing",16.7944444444444,6,2.79907407407407,"batch_2"
"898","17","7","3","5","Riv_Ctr","1","2","pathway",39.0983333333333,6,6.51638888888889,"batch_2"
"899","17","7","3","5","Riv_Ctr","1","4","salivation phloem",0,0,NA,"batch_2"
"900","17","7","3","5","Riv_Ctr","1","5","phloem feeding",0,0,NA,"batch_2"
"901","17","7","3","5","Riv_Ctr","1","6","penetration difficulties",44.1072222222222,2,22.0536111111111,"batch_2"
"902","17","7","3","5","Riv_Ctr","1","7","xylem ingestion",0,0,NA,"batch_2"
"903","17","7","3","5","Riv_Ctr","1","3","3",0,0,NA,"batch_2"
"904","17","7","3","5","Riv_Ctr","2","1","non probing",0,0,NA,"batch_2"
"905","17","7","3","5","Riv_Ctr","2","2","pathway",0,0,NA,"batch_2"
"906","17","7","3","5","Riv_Ctr","2","4","salivation phloem",0,0,NA,"batch_2"
"907","17","7","3","5","Riv_Ctr","2","5","phloem feeding",0,0,NA,"batch_2"
"908","17","7","3","5","Riv_Ctr","2","6","penetration difficulties",100,1,100,"batch_2"
"909","17","7","3","5","Riv_Ctr","2","7","xylem ingestion",0,0,NA,"batch_2"
"910","17","7","3","5","Riv_Ctr","2","3","3",0,0,NA,"batch_2"
